,0,1,2,3
202104040310,ワイド,4 - 6br1 - 6br1 - 4,"1,040br3,010br5,910",8br38br58
202104040310,馬単,6 → 4,4610,12
202104040310,三連複,1 - 4 - 6,32060,106
202104040310,三連単,6 → 4 → 1,107540,356
202104040311,単勝,8,6910,10
202104040311,複勝,8br9br1,970br140br150,10br1br2
202104040311,枠連,7 - 8,1550,6
202104040311,馬連,8 - 9,13010,32
202104040311,ワイド,8 - 9br1 - 8br1 - 9,"3,200br2,970br250",35br34br1
202104040311,馬単,8 → 9,32590,70
202104040311,三連複,1 - 8 - 9,11350,42
202104040311,三連単,8 → 9 → 1,150090,374
202104040312,単勝,9,290,1
202104040312,複勝,9br6br3,150br180br220,2br3br4
202104040312,枠連,4 - 6,1060,5
202104040312,馬連,6 - 9,860,2
202104040312,ワイド,6 - 9br3 - 9br3 - 6,380br530br840,3br5br9
202104040312,馬単,9 → 6,1370,3
202104040312,三連複,3 - 6 - 9,2660,6
202104040312,三連単,9 → 6 → 3,9400,18
202104040401,単勝,7,240,1
202104040401,複勝,7br8br6,110br120br390,1br2br5
202104040401,馬連,7 - 8,350,1
202104040401,ワイド,7 - 8br6 - 7br6 - 8,"200br820br1,020",2br7br12
202104040401,馬単,7 → 8,640,1
202104040401,三連複,6 - 7 - 8,2130,5
202104040401,三連単,7 → 8 → 6,5520,17
202104040402,単勝,5,970,5
202104040402,複勝,5br4br8,"320br170br1,080",6br1br9
202104040402,枠連,2 - 3,1060,5
202104040402,馬連,4 - 5,1850,7
202104040402,ワイド,4 - 5br5 - 8br4 - 8,"720br6,160br2,750",9br43br24
202104040402,馬単,5 → 4,4080,18
202104040402,三連複,4 - 5 - 8,21550,53
202104040402,三連単,5 → 4 → 8,93780,256
202104040403,単勝,2,540,2
202104040403,複勝,2br4br1,180br140br240,3br1br5
202104040403,枠連,2 - 3,780,2
202104040403,馬連,2 - 4,870,2
202104040403,ワイド,2 - 4br1 - 2br1 - 4,410br970br620,2br10br5
202104040403,馬単,2 → 4,2000,4
202104040403,三連複,1 - 2 - 4,2450,4
202104040403,三連単,2 → 4 → 1,10940,15
202104040404,単勝,8,1490,7
202104040404,複勝,8br11br10,470br690br260,6br9br4
202104040404,枠連,4 - 6,4870,21
202104040404,馬連,8 - 11,18730,47
202104040404,ワイド,8 - 11br8 - 10br10 - 11,"6,300br2,290br2,830",54br27br30
202104040404,馬単,8 → 11,34390,92
202104040404,三連複,8 - 10 - 11,47640,122
202104040404,三連単,8 → 11 → 10,348780,844
202104040405,単勝,13,470,2
202104040405,複勝,13br8br4br7,160br210br510br190,2br5br9br4
202104040405,枠連,5 - 8,570,2
202104040405,馬連,8 - 13,2260,9
202104040405,ワイド,8 - 13br4 - 13br7 - 13br4 - 8br7 - 8,"450br1,870br460br1,990br690",7br33br8br35br15
202104040405,馬単,13 → 8,4470,17
202104040405,三連複,4 - 8 - 13br7 - 8 - 13,"14,090br2,530",86br16
202104040405,三連単,13 → 8 → 4br13 → 8 → 7,"50,530br11,410",308br67
202104040406,単勝,4,340,2
202104040406,複勝,4br9br10,160br310br150,3br6br2
202104040406,枠連,4 - 6,1110,5
202104040406,馬連,4 - 9,4160,12
202104040406,ワイド,4 - 9br4 - 10br9 - 10,"1,140br380br1,080",12br5br11
202104040406,馬単,4 → 9,5880,22
202104040406,三連複,4 - 9 - 10,3690,11
202104040406,三連単,4 → 9 → 10,24990,78
202104040407,単勝,4,230,1
202104040407,複勝,4br3br14,"130br160br1,690",1br2br13
202104040407,枠連,2 - 3,480,1
202104040407,馬連,3 - 4,590,1
202104040407,ワイド,3 - 4br4 - 14br3 - 14,"280br3,980br7,300",1br44br65
202104040407,馬単,4 → 3,880,1
202104040407,三連複,3 - 4 - 14,16220,54
202104040407,三連単,4 → 3 → 14,44180,132
202104040408,単勝,4,170,1
202104040408,複勝,4br3br6,110br220br730,1br5br10
202104040408,枠連,3 - 4,930,3
202104040408,馬連,3 - 4,1010,4
202104040408,ワイド,3 - 4br4 - 6br3 - 6,"350br1,020br3,660",3br10br34
202104040408,馬単,4 → 3,1280,5
202104040408,三連複,3 - 4 - 6,8860,30
202104040408,三連単,4 → 3 → 6,23350,72
202104040409,単勝,17,760,4
202104040409,複勝,17br13br15,290br490br710,4br7br9
202104040409,枠連,7 - 8,490,2
202104040409,馬連,13 - 17,7020,23
202104040409,ワイド,13 - 17br15 - 17br13 - 15,"2,050br2,630br5,070",21br28br47
202104040409,馬単,17 → 13,11710,39
202104040409,三連複,13 - 15 - 17,39770,107
202104040409,三連単,17 → 13 → 15,199070,516
202104040410,単勝,10,2050,6
202104040410,複勝,10br1br9,410br210br150,6br4br2
202104040410,枠連,1 - 7,1110,4
202104040410,馬連,1 - 10,6020,17
202104040410,ワイド,1 - 10br9 - 10br1 - 9,"1,620br1,010br510",16br12br5
202104040410,馬単,10 → 1,15760,38
202104040410,三連複,1 - 9 - 10,4890,17
202104040410,三連単,10 → 1 → 9,62300,161
202104040411,単勝,10,1260,6
202104040411,複勝,10br11br4,350br220br240,6br2br3
202104040411,枠連,6 - 6,2650,14
202104040411,馬連,10 - 11,2820,5
202104040411,ワイド,10 - 11br4 - 10br4 - 11,"1,080br1,850br1,170",4br27br5
202104040411,馬単,10 → 11,5640,15
202104040411,三連複,4 - 10 - 11,10200,25
202104040411,三連単,10 → 11 → 4,56760,128
202104040412,単勝,7,960,5
202104040412,複勝,7br9br10,300br790br400,5br11br6
202104040412,枠連,4 - 5,2160,10
202104040412,馬連,7 - 9,22120,54
202104040412,ワイド,7 - 9br7 - 10br9 - 10,"4,750br1,780br10,110",52br23br65
202104040412,馬単,7 → 9,32530,93
202104040412,三連複,7 - 9 - 10,115480,204
202104040412,三連単,7 → 9 → 10,522710,1032
202104040501,単勝,5,250,1
202104040501,複勝,5br2br11,110br110br130,1br2br3
202104040501,枠連,2 - 3,390,1
202104040501,馬連,2 - 5,370,1
202104040501,ワイド,2 - 5br5 - 11br2 - 11,170br270br340,1br3br4
202104040501,馬単,5 → 2,770,1
202104040501,三連複,2 - 5 - 11,530,1
202104040501,三連単,5 → 2 → 11,2160,2
202104040502,単勝,1,260,1
202104040502,複勝,1br15br13,130br300br150,1br5br3
202104040502,枠連,1 - 8,2330,10
202104040502,馬連,1 - 15,2930,9
202104040502,ワイド,1 - 15br1 - 13br13 - 15,790br280br860,9br1br12
202104040502,馬単,1 → 15,3690,15
202104040502,三連複,1 - 13 - 15,3290,8
202104040502,三連単,1 → 15 → 13,17170,47
202104040503,単勝,13,440,3
202104040503,複勝,13br6br11,150br110br160,2br1br3
202104040503,枠連,4 - 7,470,1
202104040503,馬連,6 - 13,610,1
202104040503,ワイド,6 - 13br11 - 13br6 - 11,270br510br350,1br5br3
202104040503,馬単,13 → 6,1340,2
202104040503,三連複,6 - 11 - 13,1150,1
202104040503,三連単,13 → 6 → 11,6120,4
202104040504,単勝,14,730,5
202104040504,複勝,14br2br13,250br190br230,6br2br4
202104040504,枠連,2 - 8,340,1
202104040504,馬連,2 - 14,2570,11
202104040504,ワイド,2 - 14br13 - 14br2 - 13,700br860br850,7br10br9
202104040504,馬単,14 → 2,5680,24
202104040504,三連複,2 - 13 - 14,5510,17
202104040504,三連単,14 → 2 → 13,32780,106
202104040505,単勝,2,460,2
202104040505,複勝,2br9br6,190br670br200,2br8br4
202104040505,枠連,2 - 5,2190,9
202104040505,馬連,2 - 9,7770,24
202104040505,ワイド,2 - 9br2 - 6br6 - 9,"2,170br570br2,500",25br5br27
202104040505,馬単,2 → 9,10780,29
202104040505,三連複,2 - 6 - 9,10910,35
202104040505,三連単,2 → 9 → 6,72300,198
202104040506,単勝,8,140,1
202104040506,複勝,8br7br11,110br390br120,1br7br2
202104040506,枠連,4 - 4,2410,9
202104040506,馬連,7 - 8,2170,6
202104040506,ワイド,7 - 8br8 - 11br7 - 11,"650br150br1,160",7br1br14
202104040506,馬単,8 → 7,2820,7
202104040506,三連複,7 - 8 - 11,1810,5
202104040506,三連単,8 → 7 → 11,8020,19
202104040507,単勝,1,290,1
202104040507,複勝,1br11br12,150br360br150,2br6br1
202104040507,枠連,1 - 6,500,1
202104040507,馬連,1 - 11,2190,7
202104040507,ワイド,1 - 11br1 - 12br11 - 12,"900br310br1,090",10br1br12
202104040507,馬単,1 → 11,3510,11
202104040507,三連複,1 - 11 - 12,3110,6
202104040507,三連単,1 → 11 → 12,14700,25
202104040508,単勝,5,370,1
202104040508,複勝,5br10br15,180br440br170,2br8br1
202104040508,枠連,3 - 6,3570,14
202104040508,馬連,5 - 10,4070,15
202104040508,ワイド,5 - 10br5 - 15br10 - 15,"1,510br480br1,330",18br1br15
202104040508,馬単,5 → 10,7080,26
202104040508,三連複,5 - 10 - 15,5560,7
202104040508,三連単,5 → 10 → 15,37430,87
202104040509,単勝,4,500,3
202104040509,複勝,4br15br5,150br120br150,3br1br2
202104040509,枠連,3 - 8,310,1
202104040509,馬連,4 - 15,640,1
202104040509,ワイド,4 - 15br4 - 5br5 - 15,270br470br320,1br5br2
202104040509,馬単,4 → 15,1510,3
202104040509,三連複,4 - 5 - 15,1170,1
202104040509,三連単,4 → 15 → 5,6980,7
202104040510,単勝,11,1130,5
202104040510,複勝,11br5br12,300br160br130,6br2br1
202104040510,枠連,3 - 6,480,1
202104040510,馬連,5 - 11,3980,14
202104040510,ワイド,5 - 11br11 - 12br5 - 12,"1,380br820br280",16br7br1
202104040510,馬単,11 → 5,7580,27
202104040510,三連複,5 - 11 - 12,4070,6
202104040510,三連単,11 → 5 → 12,38770,91
202104040511,単勝,3,540,3
202104040511,複勝,3br6br11,"180br170br2,580",2br1br15
202104040511,枠連,2 - 4,890,4
202104040511,馬連,3 - 6,1670,4
202104040511,ワイド,3 - 6br3 - 11br6 - 11,"610br14,090br12,990",3br81br80
202104040511,馬単,3 → 6,3770,12
202104040511,三連複,3 - 6 - 11,94590,198
202104040511,三連単,3 → 6 → 11,454060,1001
202104040512,単勝,10,990,5
202104040512,複勝,10br7br15,290br140br320,5br1br6
202104040512,枠連,4 - 5,1580,6
202104040512,馬連,7 - 10,1480,4
202104040512,ワイド,7 - 10br10 - 15br7 - 15,"580br1,830br840",4br22br7
202104040512,馬単,10 → 7,4000,12
202104040512,三連複,7 - 10 - 15,6000,16
202104040512,三連単,10 → 7 → 15,41060,110
202104040601,単勝,5,330,1
202104040601,複勝,5br11br2,140br170br290,1br2br7
202104040601,枠連,5 - 8,610,3
202104040601,馬連,5 - 11,960,2
202104040601,ワイド,5 - 11br2 - 5br2 - 11,"490br830br1,500",4br13br21
202104040601,馬単,5 → 11,1870,3
202104040601,三連複,2 - 5 - 11,4540,19
202104040601,三連単,5 → 11 → 2,16230,52
202104040602,単勝,9,170,1
202104040602,複勝,9br5br12,110br460br480,1br7br8
202104040602,枠連,3 - 5,480,2
202104040602,馬連,5 - 9,1950,7
202104040602,ワイド,5 - 9br9 - 12br5 - 12,"790br730br3,510",8br7br30
202104040602,馬単,9 → 5,2460,10
202104040602,三連複,5 - 9 - 12,6870,23
202104040602,三連単,9 → 5 → 12,23050,73
202104040603,単勝,18,280,1
202104040603,複勝,18br12br14,130br140br380,1br2br6
202104040603,枠連,6 - 8,340,1
202104040603,馬連,12 - 18,370,1
202104040603,ワイド,12 - 18br14 - 18br12 - 14,210br860br960,1br10br12
202104040603,馬単,18 → 12,750,1
202104040603,三連複,12 - 14 - 18,1850,4
202104040603,三連単,18 → 12 → 14,5910,7
202104040604,単勝,7,320,2
202104040604,複勝,7br1br13,150br160br400,1br2br7
202104040604,枠連,1 - 4,510,1
202104040604,馬連,1 - 7,530,1
202104040604,ワイド,1 - 7br7 - 13br1 - 13,"290br890br1,500",1br10br21
202104040604,馬単,7 → 1,1110,2
202104040604,三連複,1 - 7 - 13,4030,11
202104040604,三連単,7 → 1 → 13,16620,41
202104040605,単勝,5,600,2
202104040605,複勝,5br3br17,180br120br860,2br1br11
202104040605,枠連,2 - 3,590,1
202104040605,馬連,3 - 5,570,1
202104040605,ワイド,3 - 5br5 - 17br3 - 17,"310br4,730br2,370",1br44br27
202104040605,馬単,5 → 3,1550,4
202104040605,三連複,3 - 5 - 17,11570,36
202104040605,三連単,5 → 3 → 17,48520,138
202104040606,単勝,8,1780,6
202104040606,複勝,8br5br14,370br150br310,7br1br5
202104040606,枠連,3 - 5,1390,6
202104040606,馬連,5 - 8,2150,5
202104040606,ワイド,5 - 8br8 - 14br5 - 14,"1,030br2,300br1,180",9br27br12
202104040606,馬単,8 → 5,6060,19
202104040606,三連複,5 - 8 - 14,9840,27
202104040606,三連単,8 → 5 → 14,69790,206
202104040607,単勝,9,130,1
202104040607,複勝,9br5br6,100br120br180,1br2br5
202104040607,枠連,5 - 8,230,1
202104040607,馬連,5 - 9,230,1
202104040607,ワイド,5 - 9br6 - 9br5 - 6,140br300br450,1br4br7
202104040607,馬単,9 → 5,280,1
202104040607,三連複,5 - 6 - 9,650,3
202104040607,三連単,9 → 5 → 6,1440,4
202104040608,単勝,15,1050,5
202104040608,複勝,15br11br3,230br200br210,4br2br3
202104040608,枠連,6 - 8,2340,12
202104040608,馬連,11 - 15,4220,13
202104040608,ワイド,11 - 15br3 - 15br3 - 11,"1,150br1,070br480",12br11br3
202104040608,馬単,15 → 11,8900,30
202104040608,三連複,3 - 11 - 15,6720,19
202104040608,三連単,15 → 11 → 3,55600,178
202104040609,単勝,6,500,3
202104040609,複勝,6br2br5,190br250br210,3br5br4
202104040609,枠連,2 - 4,1200,4
202104040609,馬連,2 - 6,2510,11
202104040609,ワイド,2 - 6br5 - 6br2 - 5,930br580br810,13br7br10
202104040609,馬単,6 → 2,4280,19
202104040609,三連複,2 - 5 - 6,3930,14
202104040609,三連単,6 → 2 → 5,22610,85
202104040610,単勝,13,380,1
202104040610,複勝,13br18br12,170br420br300,1br8br4
202104040610,枠連,7 - 8,380,1
202104040610,馬連,13 - 18,3380,10
202104040610,ワイド,13 - 18br12 - 13br12 - 18,"1,230br770br3,360",9br3br47
202104040610,馬単,13 → 18,5010,14
202104040610,三連複,12 - 13 - 18,10430,25
202104040610,三連単,13 → 18 → 12,49530,114
202104040611,単勝,1,450,3
202104040611,複勝,1br8br6,130br120br140,2br1br3
202104040611,枠連,1 - 6,610,2
202104040611,馬連,1 - 8,610,1
202104040611,ワイド,1 - 8br1 - 6br6 - 8,230br340br260,1br3br2
202104040611,馬単,1 → 8,1410,4
202104040611,三連複,1 - 6 - 8,850,1
202104040611,三連単,1 → 8 → 6,4950,5
202104040612,単勝,5,210,1
202104040612,複勝,5br2br10,130br270br150,1br5br2
202104040612,枠連,2 - 3,1080,5
202104040612,馬連,2 - 5,1300,4
202104040612,ワイド,2 - 5br5 - 10br2 - 10,390br240br740,4br1br9
202104040612,馬単,5 → 2,1900,6
202104040612,三連複,2 - 5 - 10,1700,4
202104040612,三連単,5 → 2 → 10,7680,14
202104040701,単勝,1,1890,5
202104040701,複勝,1br2br7,250br110br160,5br1br3
202104040701,枠連,1 - 2,990,4
202104040701,馬連,1 - 2,1010,4
202104040701,ワイド,1 - 2br1 - 7br2 - 7,"390br1,120br240",4br12br2
202104040701,馬単,1 → 2,3740,11
202104040701,三連複,1 - 2 - 7,1610,5
202104040701,三連単,1 → 2 → 7,18350,52
202104040702,単勝,14,3250,10
202104040702,複勝,14br4br11,530br130br150,10br1br2
202104040702,枠連,3 - 8,3330,15
202104040702,馬連,4 - 14,5040,20
202104040702,ワイド,4 - 14br11 - 14br4 - 11,"1,300br1,620br330",19br23br1
202104040702,馬単,14 → 4,12700,44
202104040702,三連複,4 - 11 - 14,7120,25
202104040702,三連単,14 → 4 → 11,63800,204
202104040703,単勝,2,200,1
202104040703,複勝,2br5br3,120br460br200,1br7br3
202104040703,枠連,2 - 3,530,2
202104040703,馬連,2 - 5,2470,7
202104040703,ワイド,2 - 5br2 - 3br3 - 5,"1,040br270br2,330",13br1br28
202104040703,馬単,2 → 5,3690,11
202104040703,三連複,2 - 3 - 5,3850,12
202104040703,三連単,2 → 5 → 3,21500,66
202104040704,単勝,10,480,3
202104040704,複勝,10br3br2,170br720br450,1br8br7
202104040704,枠連,3 - 8,5550,16
202104040704,馬連,3 - 10,5340,19
202104040704,ワイド,3 - 10br2 - 10br2 - 3,"2,040br1,620br4,250",25br18br30
202104040704,馬単,10 → 3,9460,34
202104040704,三連複,2 - 3 - 10,27470,67
202104040704,三連単,10 → 3 → 2,126570,304
202104040705,単勝,6,150,1
202104040705,複勝,6br3br9,110br150br170,1br3br4
202104040705,枠連,3 - 6,680,2
202104040705,馬連,3 - 6,650,2
202104040705,ワイド,3 - 6br6 - 9br3 - 9,260br330br920,2br3br11
202104040705,馬単,6 → 3,730,2
202104040705,三連複,3 - 6 - 9,1510,6
202104040705,三連単,6 → 3 → 9,4140,9
202104040706,単勝,6,440,2
202104040706,複勝,6br13br16,"240br340br3,830",3br5br15
202104040706,枠連,3 - 7,2780,10
202104040706,馬連,6 - 13,3370,14
202104040706,ワイド,6 - 13br6 - 16br13 - 16,"1,450br12,880br19,610",19br73br93
202104040706,馬単,6 → 13,6220,24
202104040706,三連複,6 - 13 - 16,173770,269
202104040706,三連単,6 → 13 → 16,571640,1162
202104040707,単勝,13,2210,8
202104040707,複勝,13br10br15,600br240br590,9br2br8
202104040707,枠連,5 - 7,1110,4
202104040707,馬連,10 - 13,4980,17
202104040707,ワイド,10 - 13br13 - 15br10 - 15,"1,380br2,730br1,210",15br32br12
202104040707,馬単,13 → 10,12180,38
202104040707,三連複,10 - 13 - 15,17930,56
202104040707,三連単,13 → 10 → 15,140620,387
202104040708,単勝,11,1840,8
202104040708,複勝,11br10br7,"390br220br1,970",5br3br14
202104040708,枠連,6 - 6,3400,17
202104040708,馬連,10 - 11,3490,14
202104040708,ワイド,10 - 11br7 - 11br7 - 10,"1,060br11,270br8,480",11br76br67
202104040708,馬単,11 → 10,8720,36
202104040708,三連複,7 - 10 - 11,93730,219
202104040708,三連単,11 → 10 → 7,539110,1179
202104040709,単勝,7,160,1
202104040709,複勝,7br1br2,"110br1,490br150",1br12br2
202104040709,枠連,1 - 6,5600,14
202104040709,馬連,1 - 7,8080,18
202104040709,ワイド,1 - 7br2 - 7br1 - 2,"2,890br230br6,320",29br1br44
202104040709,馬単,7 → 1,8440,20
202104040709,三連複,1 - 2 - 7,11910,34
202104040709,三連単,7 → 1 → 2,52000,136
202104040710,単勝,3,900,3
202104040710,複勝,3br10br9,230br340br110,4br6br1
202104040710,枠連,3 - 7,3640,14
202104040710,馬連,3 - 10,9110,29
202104040710,ワイド,3 - 10br3 - 9br9 - 10,"2,140br410br600",26br3br7
202104040710,馬単,3 → 10,17600,54
202104040710,三連複,3 - 9 - 10,4130,16
202104040710,三連単,3 → 10 → 9,44680,147
202104040711,単勝,10,2300,7
202104040711,複勝,10br14br4,340br150br140,5br2br1
202104040711,枠連,6 - 8,720,3
202104040711,馬連,10 - 14,3820,14
202104040711,ワイド,10 - 14br4 - 10br4 - 14,"1,160br800br260",14br6br1
202104040711,馬単,10 → 14,10600,34
202104040711,三連複,4 - 10 - 14,2800,5
202104040711,三連単,10 → 14 → 4,27530,72
202104040712,単勝,16,420,1
202104040712,複勝,16br9br6,170br480br160,2br7br1
202104040712,枠連,5 - 8,3840,14
202104040712,馬連,9 - 16,9150,31
202104040712,ワイド,9 - 16br6 - 16br6 - 9,"2,410br390br2,290",31br1br28
202104040712,馬単,16 → 9,15760,55
202104040712,三連複,6 - 9 - 16,11290,32
202104040712,三連単,16 → 9 → 6,82510,264
202104050101,単勝,8,180,1
202104050101,複勝,8br6br9,110br120br270,1br2br6
202104050101,枠連,4 - 5,340,1
202104050101,馬連,6 - 8,310,1
202104050101,ワイド,6 - 8br8 - 9br6 - 9,150br540br670,1br6br9
202104050101,馬単,8 → 6,460,1
202104050101,三連複,6 - 8 - 9,1390,3
202104050101,三連単,8 → 6 → 9,3300,3
202104050102,単勝,8,240,1
202104050102,複勝,8br2br13,110br150br120,1br3br2
202104050102,枠連,2 - 5,550,2
202104050102,馬連,2 - 8,610,2
202104050102,ワイド,2 - 8br8 - 13br2 - 13,250br160br310,2br1br3
202104050102,馬単,8 → 2,1110,3
202104050102,三連複,2 - 8 - 13,680,1
202104050102,三連単,8 → 2 → 13,3250,2
202104050103,単勝,5,190,1
202104050103,複勝,5br10br8,110br140br650,1br2br8
202104050103,枠連,4 - 7,190,1
202104050103,馬連,5 - 10,330,1
202104050103,ワイド,5 - 10br5 - 8br8 - 10,"180br1,160br2,140",1br11br21
202104050103,馬単,5 → 10,670,2
202104050103,三連複,5 - 8 - 10,3390,8
202104050103,三連単,5 → 10 → 8,9910,26
202104050104,単勝,7,2510,7
202104050104,複勝,7br1br9,510br200br190,7br4br2
202104050104,枠連,1 - 7,8610,22
202104050104,馬連,1 - 7,7020,23
202104050104,ワイド,1 - 7br7 - 9br1 - 9,"1,800br1,930br660",19br21br12
202104050104,馬単,7 → 1,14260,52
202104050104,三連複,1 - 7 - 9,12260,50
202104050104,三連単,7 → 1 → 9,102050,349
202104050105,単勝,11,350,1
202104050105,複勝,11br1br14,140br180br250,1br3br6
202104050105,枠連,1 - 7,650,1
202104050105,馬連,1 - 11,920,1
202104050105,ワイド,1 - 11br11 - 14br1 - 14,"480br550br1,060",4br5br13
202104050105,馬単,11 → 1,1570,1
202104050105,三連複,1 - 11 - 14,2880,7
202104050105,三連単,11 → 1 → 14,13430,18
202104050106,単勝,10,150,1
202104050106,複勝,10br2br7,110br390br160,1br7br2
202104050106,枠連,2 - 7,1200,6
202104050106,馬連,2 - 10,1600,6
202104050106,ワイド,2 - 10br7 - 10br2 - 7,"590br250br1,450",6br1br16
202104050106,馬単,10 → 2,2020,9
202104050106,三連複,2 - 7 - 10,2650,10
202104050106,三連単,10 → 2 → 7,10780,34
202104050107,単勝,12,600,2
202104050107,複勝,12br10br3,210br350br140,3br7br1
202104050107,枠連,6 - 7,3440,13
202104050107,馬連,10 - 12,5070,20
