,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id,trainer_id,owner_id
202307010803,11,3,5,ショーウェイコ,牝3,54.0,団野大成,1:16.4,1.1/2,11.0,6.0,502(0),[東] 小笠倫弘,1200,晴,ダート,良,2023年1月22日,2020104646,01180,01076,905033
202307010803,12,7,13,フクシマルーラー,牝3,54.0,松田大作,1:16.4,クビ,37.6,9.0,464(0),[東] 的場均,1200,晴,ダート,良,2023年1月22日,2020101215,01030,01063,254033
202307010803,13,8,15,キタノカトレア,牝3,52.0,角田大河,1:18.3,大,5.1,4.0,448(0),[西] 坂口智康,1200,晴,ダート,良,2023年1月22日,2020101207,01199,01170,163002
202307010803,14,4,7,サンアクセソワール,牝3,54.0,竹之下智,1:18.7,2.1/2,101.5,13.0,456(0),[西] 千田輝彦,1200,晴,ダート,良,2023年1月22日,2020100009,01036,01120,059803
202307010803,15,2,3,スティールユアラブ,牝3,54.0,荻野極,1:21.9,大,108.8,14.0,468(0),[東] 根本康広,1200,晴,ダート,良,2023年1月22日,2020104819,01160,01029,855030
202307010803,16,3,6,ロージードロップ,牝3,54.0,太宰啓介,1:22.0,1/2,143.8,16.0,416(0),[東] 浅野洋一,1200,晴,ダート,良,2023年1月22日,2020100531,01037,00421,855030
202307010804,1,4,4,エクロジャイト,牡3,56.0,イーガン,1:55.4,,19.8,8.0,516(+14),[西] 安田隆行,1800,晴,ダート,良,2023年1月22日,2020103295,05620,00438,226800
202307010804,2,2,2,タマモロック,牡3,56.0,川田将雅,1:55.5,クビ,5.8,3.0,484(-2),[東] 伊藤圭三,1800,晴,ダート,良,2023年1月22日,2020104861,01088,01023,515800
202307010804,3,8,8,プラーヴィ,牡3,56.0,松山弘平,1:55.9,2.1/2,3.4,1.0,462(-6),[西] 杉山晴紀,1800,晴,ダート,良,2023年1月22日,2020101905,01126,01157,196031
202307010804,4,7,7,メイクザビート,牡3,56.0,和田竜二,1:56.1,1.1/4,3.5,2.0,494(0),[西] 西園正都,1800,晴,ダート,良,2023年1月22日,2020102818,01018,01028,415800
202307010804,5,3,3,メジェド,牡3,56.0,幸英明,1:56.2,1/2,14.4,7.0,536(+4),[西] 佐々木晶,1800,晴,ダート,良,2023年1月22日,2020105651,00732,00429,788800
202307010804,6,5,5,ジャスパーバローズ,牡3,56.0,ムルザバ,1:56.5,1.1/2,10.3,6.0,500(+4),[西] 清水久詞,1800,晴,ダート,良,2023年1月22日,2020100665,05627,01110,859007
202307010804,7,6,6,グランデスフィーダ,牡3,56.0,鮫島克駿,1:56.5,アタマ,6.4,4.0,526(-2),[西] 池江泰寿,1800,晴,ダート,良,2023年1月22日,2020104913,01157,01071,026803
202307010804,8,1,1,キレナイカ,牡3,56.0,岩田望来,1:56.8,1.3/4,7.1,5.0,534(+4),[西] 須貝尚介,1800,晴,ダート,良,2023年1月22日,2020103001,01174,01105,708800
202307010805,1,8,11,マキシ,牡3,56.0,川田将雅,2:13.6,,2.8,2.0,498(-6),[西] 辻野泰之,2200,晴,芝,良,2023年1月22日,2020103666,01088,01183,465030
202307010805,2,5,5,ウインルーティン,牡3,56.0,鮫島克駿,2:13.6,ハナ,4.0,3.0,458(-4),[西] 長谷川浩,2200,晴,芝,良,2023年1月22日,2020105206,01157,01173,494800
202307010805,3,2,2,レッドヴァジュラ,牡3,56.0,イーガン,2:14.4,5,20.8,6.0,494(+10),[西] 池江泰寿,2200,晴,芝,良,2023年1月22日,2020103425,05620,01071,180800
202307010805,4,8,10,ヨリキリ,牡3,56.0,和田竜二,2:14.5,1/2,9.2,4.0,494(0),[西] 浜田多実,2200,晴,芝,良,2023年1月22日,2020104348,01018,01138,369030
202307010805,5,6,6,レヴィーアキング,牡3,56.0,松山弘平,2:14.7,1.1/4,13.6,5.0,488(-4),[西] 清水久詞,2200,晴,芝,良,2023年1月22日,2020100670,01126,01110,140031
202307010805,6,3,3,アンタッチャブル,牡3,56.0,福永祐一,2:15.7,6,2.8,1.0,526(+8),[西] 友道康夫,2200,晴,芝,良,2023年1月22日,2020103319,01014,01061,887800
202307010805,7,6,7,ヴァレーニュ,牡3,56.0,鮫島良太,2:16.0,1.1/2,321.0,10.0,500(-4),[西] 西村真幸,2200,晴,芝,良,2023年1月22日,2020100485,01099,01148,053803
202307010805,8,1,1,フィーバーピッチ,牡3,54.0,角田大河,2:16.0,アタマ,235.9,9.0,508(+2),[西] 杉山晴紀,2200,晴,芝,良,2023年1月22日,2020103677,01199,01157,226800
202307010805,9,4,4,ミオカーロ,牡3,56.0,ムルザバ,2:16.0,クビ,29.6,7.0,544(-2),[西] 清水久詞,2200,晴,芝,良,2023年1月22日,2020101300,05627,01110,506800
202307010805,10,7,8,シンボリタイプ,牡3,56.0,松岡正海,2:16.2,3/4,388.1,11.0,526(-2),[東] 菊川正達,2200,晴,芝,良,2023年1月22日,2020101684,01085,01052,431800
202307010805,11,7,9,フェローチェ,牡3,56.0,岩田望来,2:16.4,1.1/4,47.4,8.0,516(0),[西] 寺島良,2200,晴,芝,良,2023年1月22日,2020106675,01174,01158,877800
202307010806,1,8,16,ハートループ,牝3,54.0,イーガン,1:35.9,,5.1,3.0,464(0),[西] 池添学,1600,晴,芝,良,2023年1月22日,2020102649,05620,01144,486800
202307010806,2,3,6,スイミーユニバンス,牝3,54.0,福永祐一,1:35.9,クビ,4.1,1.0,424(0),[西] 平田修,1600,晴,芝,良,2023年1月22日,2020103632,01014,01082,164008
202307010806,3,4,7,マンデヴィラ,牝3,54.0,岩田望来,1:36.2,1.3/4,4.5,2.0,418(0),[西] 友道康夫,1600,晴,芝,良,2023年1月22日,2020103629,01174,01061,790005
202307010806,4,2,3,クラウドセイル,牡3,56.0,ムルザバ,1:36.4,3/4,7.8,5.0,488(0),[西] 清水久詞,1600,晴,芝,良,2023年1月22日,2020102552,05627,01110,808800
202307010806,5,3,5,アンチフラジャイル,牡3,56.0,和田竜二,1:36.4,アタマ,15.6,7.0,480(0),[東] 尾関知人,1600,晴,芝,良,2023年1月22日,2020106933,01018,01103,124008
202307010806,6,6,12,エスタビエン,牝3,54.0,鮫島克駿,1:36.6,1.1/4,19.7,8.0,408(0),[西] 橋口慎介,1600,晴,芝,良,2023年1月22日,2020101345,01157,01154,073803
202307010806,7,6,11,メイショウオジマ,牡3,54.0,角田大河,1:36.9,2,39.2,10.0,488(0),[西] 石橋守,1600,晴,芝,良,2023年1月22日,2020106450,01199,01140,523005
202307010806,8,7,13,エリカソレイユ,牝3,54.0,武豊,1:37.0,クビ,5.5,4.0,408(0),[東] 国枝栄,1600,晴,芝,良,2023年1月22日,2020103698,00666,00399,195031
202307010806,9,1,1,タイセイキューティ,牝3,54.0,鮫島良太,1:37.2,1.1/2,124.7,12.0,468(0),[東] 奥村武,1600,晴,芝,良,2023年1月22日,2020106954,01099,01145,224007
202307010806,10,8,15,サイモンブーケ,牝3,54.0,川須栄彦,1:37.3,クビ,163.1,14.0,494(0),[西] 梅田智之,1600,晴,芝,良,2023年1月22日,2020102317,01128,01084,132030
202307010806,11,2,4,ワンダーカインド,牡3,53.0,川端海翼,1:37.3,ハナ,175.9,16.0,454(0),[西] 石橋守,1600,晴,芝,良,2023年1月22日,2020107209,01195,01140,184033
202307010806,12,7,14,カフジキアッキエレ,牝3,54.0,幸英明,1:37.5,1.1/2,35.6,9.0,396(0),[西] 森田直行,1600,晴,芝,良,2023年1月22日,2020103256,00732,01142,019004
202307010806,13,1,2,クリノサクセス,牝3,54.0,松岡正海,1:37.6,クビ,76.4,11.0,462(0),[西] 谷潔,1600,晴,芝,良,2023年1月22日,2020102354,01085,00431,970006
202307010806,14,5,10,モナークスラッガー,牡3,55.0,小沢大仁,1:37.7,3/4,175.4,15.0,416(0),[西] 長谷川浩,1600,晴,芝,良,2023年1月22日,2020104252,01185,01173,265005
202307010806,15,4,8,ハーツファンタジア,牝3,54.0,秋山真一,1:38.0,2,13.4,6.0,468(0),[東] 加藤士津,1600,晴,芝,良,2023年1月22日,2020104333,01019,01169,542800
202307010806,16,5,9,カラードレス,牝3,54.0,木幡初也,1:38.4,2.1/2,146.2,13.0,450(0),[東] 宗像義忠,1600,晴,芝,良,2023年1月22日,2020105202,01153,00420,639009
202307010807,1,2,2,ショウサンキズナ,牡4,57.0,酒井学,2:02.3,,9.6,3.0,522(+6),[西] 松下武士,1900,晴,ダート,良,2023年1月22日,2019102265,01034,01149,305030
202307010807,2,7,9,ブラジリアンソング,牡4,57.0,イーガン,2:02.5,1.1/2,1.4,1.0,500(-2),[西] 池添学,1900,晴,ダート,良,2023年1月22日,2019105495,05620,01144,072803
202307010807,3,5,5,トリプルスリル,牡4,57.0,川須栄彦,2:02.6,3/4,25.9,7.0,468(+4),[西] 村山明,1900,晴,ダート,良,2023年1月22日,2019104826,01128,01107,310007
202307010807,4,1,1,タマモエイトビート,牡4,57.0,松田大作,2:02.7,1/2,6.9,2.0,518(0),[西] 武英智,1900,晴,ダート,良,2023年1月22日,2019106954,01030,01161,515800
202307010807,5,5,6,ラピドゥス,牝4,55.0,鮫島克駿,2:02.7,アタマ,33.3,8.0,484(-6),[西] 高柳大輔,1900,晴,ダート,良,2023年1月22日,2019106060,01157,01159,102800
202307010807,6,8,12,セイカヤマノ,牡7,58.0,団野大成,2:02.8,クビ,52.7,11.0,512(+2),[東] 南田美知,1900,晴,ダート,良,2023年1月22日,2016100305,01180,00437,578005
202307010807,7,6,8,レッドヴァイス,セ5,57.0,小沢大仁,2:03.0,1,15.1,4.0,504(0),[西] 高橋義忠,1900,晴,ダート,良,2023年1月22日,2018105564,01185,01129,180800
202307010807,8,3,3,スピリトーゾ,牡4,57.0,和田竜二,2:04.0,6,41.7,9.0,474(0),[西] 岡田稲男,1900,晴,ダート,良,2023年1月22日,2019106014,01018,01066,045803
202307010807,9,6,7,シンゼンハット,牡4,55.0,角田大河,2:04.4,2.1/2,128.9,12.0,454(-2),[西] 飯田祐史,1900,晴,ダート,良,2023年1月22日,2019103912,01199,01139,043030
202307010807,10,4,4,ダノンパルス,牡5,58.0,松山弘平,2:04.5,クビ,42.6,10.0,502(-18),[西] 坂口智康,1900,晴,ダート,良,2023年1月22日,2018100387,01126,01170,619800
202307010807,11,8,11,フェズカズマ,牡4,57.0,ムルザバ,2:06.4,大,16.5,5.0,486(-2),[西] 安田隆行,1900,晴,ダート,良,2023年1月22日,2019105218,05627,00438,879800
202307010807,12,7,10,エルデスペラード,牡4,57.0,幸英明,2:06.5,1/2,17.9,6.0,446(-2),[西] 橋口慎介,1900,晴,ダート,良,2023年1月22日,2019100953,00732,01154,065803
202307010808,1,2,2,メイショウオウギ,牝7,54.0,角田大河,1:13.1,,21.5,9.0,458(+6),[西] 石橋守,1200,晴,ダート,良,2023年1月22日,2016102109,01199,01140,523005
202307010808,2,6,11,タイセイジャスパー,牡4,58.0,イーガン,1:13.2,1/2,3.6,1.0,506(+4),[東] 伊藤圭三,1200,晴,ダート,良,2023年1月22日,2019100135,05620,01023,224007
202307010808,3,7,12,パレフォーコン,牡4,58.0,団野大成,1:13.3,3/4,13.7,7.0,438(-6),[西] 鮫島一歩,1200,晴,ダート,良,2023年1月22日,2019100683,01180,01046,070700
202307010808,4,2,3,ブリュットミレジメ,牡4,58.0,川島信二,1:13.3,ハナ,7.4,5.0,512(+8),[西] 荒川義之,1200,晴,ダート,良,2023年1月22日,2019102106,01062,01095,036006
202307010808,5,8,15,ルシャリーブル,牝5,56.0,和田竜二,1:13.5,1.1/2,5.7,3.0,434(+4),[西] 鈴木孝志,1200,晴,ダート,良,2023年1月22日,2018106429,01018,01111,100800
202307010808,6,3,5,ルワンジュ,牡4,58.0,岩田望来,1:13.6,3/4,6.3,4.0,494(+2),[西] 千田輝彦,1200,晴,ダート,良,2023年1月22日,2019105798,01174,01120,854800
202307010808,7,5,9,ヤマイチエスポ,牝4,56.0,幸英明,1:13.7,1/2,152.9,15.0,470(+2),[西] 中尾秀正,1200,晴,ダート,良,2023年1月22日,2019100288,00732,01069,698033
202307010808,8,1,1,ゲンパチレオニダス,牡4,58.0,ムルザバ,1:13.9,1,19.8,8.0,496(+14),[西] 牧浦充徳,1200,晴,ダート,良,2023年1月22日,2019103246,05627,01113,689002
202307010808,9,4,6,テーオールノワール,セ5,58.0,加藤祥太,1:13.9,アタマ,144.1,14.0,506(0),[西] 梅田智之,1200,晴,ダート,良,2023年1月22日,2018102350,01156,01084,304008
202307010808,10,5,8,メルテッドハニー,牝6,56.0,川須栄彦,1:14.0,クビ,65.5,11.0,406(-4),[東] 浅野洋一,1200,晴,ダート,良,2023年1月22日,2017102178,01128,00421,855030
202307010808,11,3,4,サッポロゲッカオウ,牡4,58.0,松田大作,1:14.1,1/2,139.4,12.0,454(0),[西] 武英智,1200,晴,ダート,良,2023年1月22日,2019103837,01030,01161,601031
202307010808,12,6,10,エリザベスミノル,牝4,56.0,松山弘平,1:14.2,1,4.7,2.0,446(-4),[西] 本田優,1200,晴,ダート,良,2023年1月22日,2019106586,01126,01099,265008
202307010808,13,7,13,ナイトコマンダー,牡6,57.0,小沢大仁,1:14.5,2,142.0,13.0,498(-12),[東] 浅野洋一,1200,晴,ダート,良,2023年1月22日,2017100825,01185,00421,855030
202307010808,14,4,7,デルマジゾウ,牡5,58.0,松岡正海,1:14.6,クビ,58.8,10.0,480(-4),[東] 小野次郎,1200,晴,ダート,良,2023年1月22日,2018100971,01085,01125,274002
202307010808,15,8,14,タイガークリスエス,牡4,58.0,武豊,1:15.7,7,13.3,6.0,490(0),[西] 大橋勇樹,1200,晴,ダート,良,2023年1月22日,2019102292,00666,01065,049033
202307010809,1,8,8,エイカイステラ,牝5,56.0,岩田望来,2:01.2,,21.7,5.0,474(+2),[西] 藤原英昭,2000,晴,芝,良,2023年1月22日,2018104944,01174,01055,352031
202307010809,2,3,3,カンティプール,牝4,55.0,川田将雅,2:01.2,クビ,8.8,3.0,496(+14),[西] 渡辺薫彦,2000,晴,芝,良,2023年1月22日,2019104703,01088,01155,415800
202307010809,3,4,4,ロン,牝4,55.0,武豊,2:01.3,クビ,1.5,1.0,510(-2),[西] 石橋守,2000,晴,芝,良,2023年1月22日,2019104042,00666,01140,002803
202307010809,4,1,1,ロマンシングブルー,牝4,55.0,イーガン,2:01.3,クビ,2.9,2.0,472(+4),[西] 渡辺薫彦,2000,晴,芝,良,2023年1月22日,2019105301,05620,01155,790005
202307010809,5,7,7,ダイム,牝4,55.0,福永祐一,2:01.6,1.3/4,11.7,4.0,442(0),[西] 昆貢,2000,晴,芝,良,2023年1月22日,2019103838,01014,01044,706033
202307010809,6,2,2,ルミネイト,牝4,55.0,泉谷楓真,2:01.7,クビ,59.1,6.0,494(-2),[西] 千田輝彦,2000,晴,芝,良,2023年1月22日,2019101877,01182,01120,003060
202307010809,7,5,5,ヤマニンプレシオサ,牝6,56.0,ムルザバ,2:01.8,3/4,77.3,7.0,482(+2),[東] 辻哲英,2000,晴,芝,良,2023年1月22日,2017103123,05627,01182,329004
202307010809,8,6,6,ウインルーア,牝5,56.0,和田竜二,2:01.9,3/4,97.1,8.0,476(-2),[東] 青木孝文,2000,晴,芝,良,2023年1月22日,2018101626,01018,01156,494800
202307010810,1,6,6,ルージュスティリア,牝4,54.0,福永祐一,1:33.5,,1.7,1.0,486(0),[西] 藤原英昭,1600,晴,芝,良,2023年1月22日,2019104982,01014,01055,180800
202307010810,2,3,3,トーホウディアス,牡5,56.0,秋山真一,1:33.9,2.1/2,12.6,5.0,462(0),[西] 南井克巳,1600,晴,芝,良,2023年1月22日,2018103406,01019,01049,965800
202307010810,3,7,8,カワキタレブリー,牡4,57.0,松山弘平,1:34.0,1/2,3.6,2.0,444(-2),[西] 杉山佳明,1600,晴,芝,良,2023年1月22日,2019100153,01126,01178,469031
202307010810,4,8,9,メモリーエフェクト,牡5,55.0,武豊,1:34.1,3/4,8.4,3.0,470(-2),[西] 大久保龍,1600,晴,芝,良,2023年1月22日,2018100445,00666,01058,351800
202307010810,5,2,2,タガノディアーナ,牝5,55.0,和田竜二,1:34.3,1.1/4,19.8,6.0,456(+4),[西] 長谷川浩,1600,晴,芝,良,2023年1月22日,2018101945,01018,01173,859002
202307010810,6,5,5,リトルクレバー,牡6,55.0,幸英明,1:34.3,ハナ,35.9,7.0,474(+14),[西] 佐々木晶,1600,晴,芝,良,2023年1月22日,2017100005,00732,00429,370008
202307010810,7,4,4,シルヴェリオ,牡6,57.0,イーガン,1:34.4,1/2,12.3,4.0,512(+8),[西] 池添学,1600,晴,芝,良,2023年1月22日,2017105350,05620,01144,226800
202307010810,8,1,1,ワールドスケール,牡6,55.0,団野大成,1:35.0,3.1/2,164.4,10.0,484(+2),[西] 野中賢二,1600,晴,芝,良,2023年1月22日,2017106372,01180,01098,363800
202307010810,9,8,10,マルカエイペックス,牝6,52.0,小沢大仁,1:35.1,1/2,58.9,8.0,460(+6),[西] 今野貞一,1600,晴,芝,良,2023年1月22日,2017104688,01185,01128,927033
202307010810,10,7,7,ロックユー,セ5,55.0,岩田望来,1:35.6,3,70.9,9.0,444(+6),[西] 中内田充,1600,晴,芝,良,2023年1月22日,2018106511,01174,01137,248030
202307010811,1,6,10,プロミストウォリア,牡6,57.0,ムルザバ,1:51.2,,5.1,2.0,516(-4),[西] 野中賢二,1800,晴,ダート,良,2023年1月22日,2017101184,05627,01098,506800
202307010811,2,3,4,ハギノアレグリアス,牡6,57.0,川田将雅,1:51.6,2,2.7,1.0,500(+10),[西] 四位洋文,1800,晴,ダート,良,2023年1月22日,2017103290,01088,01184,950006
202307010811,3,7,13,ハヤブサナンデクン,牡7,57.0,福永祐一,1:51.9,2,6.3,3.0,516(-6),[西] 吉村圭司,1800,晴,ダート,良,2023年1月22日,2016105713,01014,01130,837008
202307010811,4,4,7,ウェルカムニュース,牡4,56.0,イーガン,1:52.3,2.1/2,17.9,7.0,508(+2),[西] 池江泰寿,1800,晴,ダート,良,2023年1月22日,2019105537,05620,01071,790005
202307010811,5,6,11,スマッシングハーツ,牡7,57.0,鮫島克駿,1:52.3,クビ,10.6,6.0,514(-8),[西] 新谷功一,1800,晴,ダート,良,2023年1月22日,2016100617,01157,01172,948006
202307010811,6,2,3,ロードレガリス,牡8,57.0,松田大作,1:52.5,1.1/4,30.9,10.0,520(-8),[西] 野中賢二,1800,晴,ダート,良,2023年1月22日,2015102390,01030,01098,170800
202307010811,7,5,8,サンライズウルス,牡5,57.0,岩田望来,1:52.7,1.1/4,9.5,4.0,486(-10),[西] 安田翔伍,1800,晴,ダート,良,2023年1月22日,2018102260,01174,01164,306008
202307010811,8,2,2,オーヴェルニュ,牡7,57.0,団野大成,1:52.8,クビ,23.2,8.0,482(+2),[西] 西村真幸,1800,晴,ダート,良,2023年1月22日,2016101455,01180,01148,053803
202307010811,9,1,1,ディクテオン,セ5,57.0,松山弘平,1:53.0,1.1/4,43.3,11.0,510(+10),[西] 吉岡辰弥,1800,晴,ダート,良,2023年1月22日,2018105448,01126,01176,808800
202307010811,10,8,15,アイアンバローズ,牡6,57.0,和田竜二,1:53.3,1.3/4,28.1,9.0,510(+6),[西] 上村洋行,1800,晴,ダート,良,2023年1月22日,2017105477,01018,01168,859007
202307010811,11,4,6,マリオマッハー,セ6,57.0,酒井学,1:53.4,1/2,226.1,15.0,452(-4),[西] 安達昭夫,1800,晴,ダート,良,2023年1月22日,2017101186,01034,01042,066700
202307010811,12,7,12,クリノドラゴン,牡5,58.0,武豊,1:53.6,1.1/2,10.1,5.0,490(+8),[西] 大橋勇樹,1800,晴,ダート,良,2023年1月22日,2018101012,00666,01065,970006
202307010811,13,5,9,デルマルーヴル,牡7,57.0,松岡正海,1:53.7,1/2,196.0,14.0,510(+6),[東] 戸田博文,1800,晴,ダート,良,2023年1月22日,2016103957,01085,01054,274002
202307010811,14,8,14,ゲンパチルシファー,牡7,57.0,幸英明,1:53.8,3/4,65.0,13.0,534(+14),[西] 佐々木晶,1800,晴,ダート,良,2023年1月22日,2016101745,00732,00429,689002
202307010811,中,3,5,ヴァンヤール,牡5,57.0,荻野極,,,45.8,12.0,528(-2),[西] 庄野靖志,1800,晴,ダート,良,2023年1月22日,2018101087,01160,01087,547800
202307010812,1,5,5,ボルザコフスキー,牡4,57.0,ムルザバ,1:20.4,,2.0,1.0,502(-6),[西] 清水久詞,1400,晴,芝,良,2023年1月22日,2019100684,05627,01110,689033
202307010812,2,4,4,シティレインボー,牡5,58.0,松山弘平,1:20.4,アタマ,5.8,4.0,484(+4),[西] 池添兼雄,1400,晴,芝,良,2023年1月22日,2018106513,01126,01021,966002
202307010812,3,2,2,ケルンキングダム,セ7,58.0,国分恭介,1:20.9,3,24.7,5.0,450(-2),[西] 小崎憲,1400,晴,芝,良,2023年1月22日,2016102113,01124,01085,838008
202307010812,4,7,7,ウルトラソニック,牡5,58.0,川須栄彦,1:21.0,クビ,4.3,3.0,482(-2),[西] 中尾秀正,1400,晴,芝,良,2023年1月22日,2018102091,01128,01069,629002
202307010812,5,6,6,パンドレア,牝4,55.0,団野大成,1:21.4,2.1/2,3.6,2.0,440(-6),[西] 斉藤崇史,1400,晴,芝,良,2023年1月22日,2019104557,01180,01151,506800
202307010812,6,8,8,セイイーグル,セ9,58.0,和田竜二,1:21.5,クビ,32.4,6.0,460(-2),[西] 宮本博,1400,晴,芝,良,2023年1月22日,2014105582,01018,01073,346803
202307010812,7,3,3,アウトレイジング,牡5,56.0,角田大河,1:21.6,1,47.0,7.0,426(+2),[東] 岩戸孝樹,1400,晴,芝,良,2023年1月22日,2018102826,01199,01051,810033
202307010812,8,1,1,クリノカサット,牝8,55.0,小沢大仁,1:22.1,3,169.5,8.0,486(-2),[西] 藤沢則雄,1400,晴,芝,良,2023年1月22日,2015102013,01185,01041,970006
202310010401,1,8,15,オウギノカナメ,牡3,56.0,丹内祐次,1:47.1,,2.3,1.0,462(0),[東] 高木登,1700,晴,ダート,稍重,2023年1月22日,2020106873,01091,01088,399009
202310010401,2,2,3,ビービーグラーテス,牡3,53.0,鷲頭虎太,1:47.2,1/2,7.2,3.0,480(-2),[西] 加用正,1700,晴,ダート,稍重,2023年1月22日,2020102093,01202,00425,185800
202310010401,3,6,10,セクシーコマンドー,牡3,56.0,丸山元気,1:47.7,3,9.7,5.0,470(+14),[東] 鈴木慎太,1700,晴,ダート,稍重,2023年1月22日,2020105726,01127,01179,798033
202310010401,4,3,4,リアルマーヴェル,牡3,55.0,角田大和,1:47.9,1.1/4,16.7,7.0,490(+6),[東] 小桧山悟,1700,晴,ダート,稍重,2023年1月22日,2020107118,01186,01005,226006
202310010401,5,5,8,キリンジ,牡3,52.0,永島まな,1:48.1,1,39.1,10.0,482(+8),[西] 佐々木晶,1700,晴,ダート,稍重,2023年1月22日,2020104239,01187,00429,370008
202310010401,6,4,6,サイタブラウン,牡3,56.0,勝浦正樹,1:48.3,1.1/2,11.4,6.0,468(0),[東] 杉浦宏昭,1700,晴,ダート,稍重,2023年1月22日,2020106479,01025,01008,077700
202310010401,7,5,9,ケイアイメキラ,セ3,56.0,中井裕二,1:48.3,アタマ,6.4,2.0,456(+2),[西] 村山明,1700,晴,ダート,稍重,2023年1月22日,2020104215,01141,01107,390803
202310010401,8,4,7,イテマエダセン,牡3,56.0,的場勇人,1:48.7,2,25.7,9.0,470(0),[東] 的場均,1700,晴,ダート,稍重,2023年1月22日,2020102088,01108,01063,370008
202310010401,9,1,1,ブロードイメル,セ3,56.0,富田暁,1:48.7,クビ,16.9,8.0,446(-6),[西] 武英智,1700,晴,ダート,稍重,2023年1月22日,2020104008,01168,01161,334803
202310010401,10,7,12,ベルボールドナイン,牡3,54.0,小林凌大,1:48.7,ハナ,51.9,12.0,466(-2),[東] 菊沢隆徳,1700,晴,ダート,稍重,2023年1月22日,2020109130,01177,01115,123031
202310010401,11,7,13,タイガーミノル,牡3,55.0,亀田温心,1:48.9,3/4,9.3,4.0,500(+4),[西] 北出成人,1700,晴,ダート,稍重,2023年1月22日,2020104161,01176,01078,265008
202310010401,12,2,2,レイズミーアップ,牡3,53.0,大久保友,1:50.4,9,294.9,15.0,430(+4),[西] 荒川義之,1700,晴,ダート,稍重,2023年1月22日,2020100861,01194,01095,304030
202310010401,13,6,11,ニシノセイラン,牡3,56.0,野中悠太,1:53.1,大,161.6,13.0,444(+8),[東] 根本康広,1700,晴,ダート,稍重,2023年1月22日,2020106774,01158,01029,897009
202310010401,14,8,14,ヨドノストーリー,牡3,54.0,原優介,1:53.2,クビ,41.7,11.0,426(-8),[西] 西園正都,1700,晴,ダート,稍重,2023年1月22日,2020100893,01184,01028,471002
202310010401,15,3,5,ワイキキビーチ,牡3,53.0,水沼元輝,1:53.2,クビ,195.1,14.0,448(+12),[東] 上原博之,1700,晴,ダート,稍重,2023年1月22日,2020106758,01201,00423,312803
202310010402,1,8,18,トーホウフランゴ,牝3,50.0,永島まな,1:08.7,,6.3,3.0,428(-4),[西] 高橋康之,1200,晴,芝,良,2023年1月22日,2020101763,01187,01135,965800
202310010402,2,7,13,ミレディ,牝3,54.0,丹内祐次,1:08.9,1.1/4,21.4,9.0,456(+20),[東] 田島俊明,1200,晴,芝,良,2023年1月22日,2020100504,01091,01112,713005
202310010402,3,2,3,スイープラン,牝3,54.0,菱田裕二,1:09.0,1,10.2,5.0,450(-2),[西] 渡辺薫彦,1200,晴,芝,良,2023年1月22日,2020102294,01144,01155,535006
202310010402,4,5,9,グランツベリー,牝3,54.0,北村友一,1:09.1,クビ,6.3,4.0,434(+4),[西] 田中克典,1200,晴,芝,良,2023年1月22日,2020104087,01102,01180,553800
202310010402,5,4,7,スマートメイプル,牝3,50.0,古川奈穂,1:09.3,1.1/2,5.1,2.0,452(-10),[西] 矢作芳人,1200,晴,芝,良,2023年1月22日,2020104545,01190,01075,007803
202310010402,6,8,17,バロックダンス,牝3,51.0,今村聖奈,1:09.4,クビ,3.9,1.0,462(+10),[東] 小手川準,1200,晴,芝,良,2023年1月22日,2020103094,01193,01171,758005
202310010402,7,8,16,グローブフェイム,牝3,52.0,藤田菜七,1:09.5,1/2,47.0,11.0,446(0),[東] 田中剛,1200,晴,芝,良,2023年1月22日,2020104105,01164,01119,547800
202310010402,8,1,2,ウインターズテイル,牝3,53.0,松本大輝,1:09.8,1.3/4,13.1,8.0,452(-6),[西] 吉岡辰弥,1200,晴,芝,良,2023年1月22日,2020103607,01191,01176,486800
202310010402,9,5,10,ヨウシタンレイ,牝3,54.0,浜中俊,1:09.8,クビ,11.2,6.0,456(0),[西] 松永昌博,1200,晴,芝,良,2023年1月22日,2020103969,01115,01083,545008
202310010402,10,3,5,ウィズアウト,牝3,54.0,勝浦正樹,1:09.9,1/2,90.2,13.0,436(0),[東] 水野貴広,1200,晴,芝,良,2023年1月22日,2020106701,01025,01094,553031
202310010402,11,4,8,ブーバー,牝3,51.0,佐々木大,1:10.0,3/4,11.7,7.0,416(-4),[東] 新開幸一,1200,晴,芝,良,2023年1月22日,2020102840,01197,01116,374803
202310010402,12,7,14,ワタシハマジョ,牝3,52.0,原優介,1:10.3,1.1/2,114.5,14.0,460(+2),[東] 矢野英一,1200,晴,芝,良,2023年1月22日,2020100210,01184,01108,493006
202310010402,13,2,4,コズミックコール,牝3,54.0,藤岡康太,1:10.5,1.1/4,82.7,12.0,436(+2),[東] 高柳瑞樹,1200,晴,芝,良,2023年1月22日,2020101802,01116,01118,003060
202310010402,14,6,11,レモンオーラ,牝3,54.0,西村淳也,1:10.6,3/4,36.3,10.0,438(+4),[西] 須貝尚介,1200,晴,芝,良,2023年1月22日,2020102848,01171,01105,415800
